Host_code	Host_community	GPS_localisation	Locality	Country	Ecosystem	Collection_date	Sequencing_plate	Additional_information	Biomass	Grid_code	Vegetation	Litter	Soil	Rocks
22_CAM_040100	"Dactylis glomerata_20;Lysimachia arvensis_10;Sherardia arvensis_10;Trifolium stellatum_3;Trifolium scabrum_10;Euphorbia exigua_0,5;Lysimachia linum-stellatum_0,5;Rostraria cristata_0,5;Medicago polymorpha_0,5;Melilotus indicus_0,5;Scorpiurus muricatus_3;Hedypnois rhagadioloides_3;Polygala monspeliaca_0,5;Bromus madritensis_3;Vulpia ciliata subsp. ciliata_0,5;Plantago lagopus_0,5;Trifolium campestre_0,5;Bellis annua_0,5;Medicago truncatula_3;Parapholis sp._0,5;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_3;Filago pygmaea_0,5;Sideritis romana_0,5;Galium murale_0,5;Filago sp._0,5;Brachypodium distachyon_0,5;Hordeum murinum_0,5;Cynodon dactylon_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_F10		9.93	22_CAM_04	95	0	5	
22_CAM_040200	"Dactylis glomerata_3;Trifolium scabrum_0,5;Medicago polymorpha_0,5;Scorpiurus muricatus_0,5;Polygala monspeliaca_0,5;Plantago lagopus_3;Trifolium campestre_0,5;Bellis annua_0,5;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_0,5;Filago pygmaea_3;Galium murale_0,5;Brachypodium distachyon_62,5;Cynodon dactylon_3;Linum sp._0,5;Carex divisa_3;Parapholis filiformis_0,5;Muscari comosum_0,5;Carduus sp._0,5;Erodium cicutarium_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_G10		7.16	22_CAM_04	70	10	20	
22_CAM_040300	"Dactylis glomerata_20;Lysimachia arvensis_0,5;Sherardia arvensis_0,5;Trifolium stellatum_3;Euphorbia exigua_3;Lysimachia linum-stellatum_0,5;Medicago polymorpha_0,5;Scorpiurus muricatus_10;Hedypnois rhagadioloides_3;Plantago lagopus_10;Bellis annua_0,5;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_10;Filago pygmaea_0,5;Galium murale_0,5;Filago sp._0,5;Brachypodium distachyon_3;Linum sp._3;Erodium cicutarium_3;Hippocrepis biflora_0,5;Crepis sancta_0,5;Urospermum picroides_0,5;Cuscuta sp._0,5;Vulpia unilateralis_0,5;Parapholis incurva_0,5;Euphorbia falcata_0,5;Trifolium lappaceum_0,5;Bupleurum semicompositum_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_H10		8.88	22_CAM_04	75	5	20	
22_CAM_040400	"Dactylis glomerata_10;Lysimachia arvensis_0,5;Trifolium scabrum_0,5;Euphorbia exigua_0,5;Scorpiurus muricatus_3;Hedypnois rhagadioloides_3;Bromus madritensis_3;Plantago lagopus_3;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_3;Filago pygmaea_0,5;Galium murale_0,5;Brachypodium distachyon_0,5;Erodium cicutarium_0,5;Vulpia unilateralis_0,5;Parapholis incurva_0,5;Elytrigia sp._10;Avena barbata_0,5;Salvia verbenaca subsp. clandestina_0,5;Brachypodium phoenicoides_3;Centaurea melitensis_3;Torilis nodosa subsp. nodosa_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_A09		7.31	22_CAM_04	70	10	20	
22_CAM_040500	"Dactylis glomerata_10;Lysimachia arvensis_0,5;Trifolium stellatum_3;Euphorbia exigua_0,5;Rostraria cristata_0,5;Scorpiurus muricatus_3;Hedypnois rhagadioloides_3;Trifolium campestre_0,5;Bellis annua_0,5;Medicago truncatula_0,5;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_3;Filago pygmaea_0,5;Sideritis romana_0,5;Hordeum murinum_3;Linum sp._0,5;Erodium cicutarium_0,5;Parapholis incurva_0,5;Brachypodium phoenicoides_3;Sonchus oleraceus_0,5;Podospermum laciniatum_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_B09		8.72	22_CAM_04	70	5	25	
22_CAM_040600	"Dactylis glomerata_20;Bellis annua_0,5;Catapodium rigidum_0,5;Galium murale_0,5;Cynodon dactylon_0,5;Carex divisa_3;Torilis nodosa subsp. nodosa_20;Podospermum laciniatum_0,5;Halimione portulacoides_20;Sonchus bulbosus_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_C09		16.65	22_CAM_04	95	4	1	
22_CAM_040700	"Lysimachia arvensis_0,5;Sherardia arvensis_0,5;Euphorbia exigua_0,5;Lysimachia linum-stellatum_3;Rostraria cristata_0,5;Scorpiurus muricatus_3;Polygala monspeliaca_0,5;Plantago lagopus_3;Bellis annua_0,5;Catapodium rigidum_0,5;Galium murale_0,5;Filago sp._0,5;Brachypodium distachyon_37,5;Cynodon dactylon_3;Linum sp._0,5;Erodium cicutarium_0,5;Hippocrepis biflora_0,5;Crepis sancta_3;Cuscuta sp._0,5;Vulpia unilateralis_0,5;Bupleurum semicompositum_0,5;Avena barbata_0,5;Brachypodium phoenicoides_0,5;Poa bulbosa_3;Centaurium sp._0,5;Blackstonia sp._0,5;Vulpia sp._0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_D09		6.5	22_CAM_04	90	5	5	
22_CAM_040800	"Dactylis glomerata_20;Lysimachia arvensis_0,5;Sherardia arvensis_0,5;Trifolium stellatum_0,5;Trifolium scabrum_3;Lysimachia linum-stellatum_0,5;Rostraria cristata_0,5;Scorpiurus muricatus_10;Hedypnois rhagadioloides_3;Polygala monspeliaca_3;Plantago lagopus_3;Bellis annua_0,5;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_3;Brachypodium distachyon_3;Cynodon dactylon_0,5;Linum sp._0,5;Hippocrepis biflora_3;Crepis sancta_0,5;Cuscuta sp._0,5;Trifolium lappaceum_0,5;Elytrigia sp._0,5;Centaurea melitensis_0,5;Torilis nodosa subsp. nodosa_0,5;Podospermum laciniatum_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_E09		9.59	22_CAM_04	95	0	5	
22_CAM_040900	"Dactylis glomerata_10;Lysimachia arvensis_0,5;Trifolium scabrum_3;Euphorbia exigua_0,5;Rostraria cristata_3;Scorpiurus muricatus_10;Hedypnois rhagadioloides_3;Bromus madritensis_3;Trifolium campestre_0,5;Bellis annua_0,5;Catapodium rigidum_0,5;Crepis vesicaria subsp. taraxacifolia_0,5;Galium murale_0,5;Brachypodium distachyon_0,5;Linum sp._3;Hippocrepis biflora_0,5;Crepis sancta_0,5;Cuscuta sp._0,5;Parapholis incurva_0,5;Trifolium lappaceum_3;Elytrigia sp._0,5;Centaurea melitensis_3;Torilis nodosa subsp. nodosa_3;Sonchus bulbosus_3;Vulpia sp._3;Geranium molle_0,5;Cerastium glomeratum_0,5;Cerastium pumilum_0,5"	43.483346,4.67912	Arles	France	Mediterranean grassland annuals	2022-04-25	EDGGB-2_F09		11.15	22_CAM_04	95	3	2	
22_CAM_050100	"Parapholis filiformis_20;Halimione portulacoides_20;Trifolium squamosum_10;Cerastium semidecandrum_0,5;Crepis vesicaria subsp. taraxacifolia_3;Bellis annua_3;Medicago polymorpha_0,5;Cerastium pumilum_0,5;Lysimachia arvensis_0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_G09		10.14	22_CAM_05	70	10	20	
22_CAM_050200	"Parapholis filiformis_37,5;Halimione portulacoides_10;Bellis annua_0,5;Limonium narbonense_10;Puccinellia festuciformis_3;Sagina maritima_0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_H09		5.84	22_CAM_05	60	20	20	
22_CAM_050300	"Parapholis filiformis_10;Halimione portulacoides_10;Bellis annua_0,5;Limonium narbonense_37,5;Sagina maritima_0,5;Centaurium sp._0,5;Hornungia procumbens_0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_A08		7.32	22_CAM_05	50	40	10	
22_CAM_050400	"Parapholis filiformis_10;Halimione portulacoides_3;Crepis vesicaria subsp. taraxacifolia_0,5;Bellis annua_0,5;Sagina maritima_0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_B08		1.65	22_CAM_05	15	5	10	
22_CAM_050500	"Parapholis filiformis_37,5;Halimione portulacoides_20;Cerastium semidecandrum_0,5;Crepis vesicaria subsp. taraxacifolia_3;Medicago polymorpha_0,5;Lysimachia arvensis_0,5;Sagina maritima_0,5;Melilotus indicus_3"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_C08		7.18	22_CAM_05	60	10	30	
22_CAM_050600	"Parapholis filiformis_37,5;Halimione portulacoides_37,5;Bellis annua_0,5;Medicago polymorpha_3;Limonium narbonense_3;Sagina maritima_0,5;Centaurium sp._0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_D08		8.71	22_CAM_05	80	10	10	
22_CAM_050700	"Parapholis filiformis_0,5;Halimione portulacoides_87,5;Limonium narbonense_3;Puccinellia festuciformis_0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_E08		15.03	22_CAM_05	90	5	5	
22_CAM_050800	"Parapholis filiformis_37,5;Halimione portulacoides_0,5;Bellis annua_0,5;Medicago polymorpha_20;Lysimachia arvensis_3;Limonium narbonense_10;Sagina maritima_0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_F08		4.71	22_CAM_05	75	25	0	
22_CAM_050900	"Parapholis filiformis_20;Halimione portulacoides_20;Cerastium semidecandrum_0,5;Bellis annua_0,5;Medicago polymorpha_0,5;Limonium narbonense_10;Sagina maritima_0,5;Centaurium sp._0,5;Hornungia procumbens_0,5;Bupleurum semicompositum_0,5"	43.50468889,4.67098889	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_G08		7.75	22_CAM_05	50	30	20	
22_CAM_060100	"Parapholis incurva_20;Parapholis filiformis_3;Halimione portulacoides_87,5;Torilis nodosa subsp. nodosa_3;Polygonum maritimum_0,5;Bellis annua_0,5;Catapodium rigidum_0,5;Sherardia arvensis_0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_H08		18.93	22_CAM_06	95	5	0	
22_CAM_060200	"Parapholis incurva_37,5;Parapholis filiformis_3;Halimione portulacoides_20;Torilis nodosa subsp. nodosa_0,5;Bellis annua_3;Catapodium rigidum_0,5;Elytrigia acuta_3;Bupleurum semicompositum_0,5;Hainardia cylindrica_3;Poa bulbosa_3;Medicago polymorpha_0,5;Euphorbia exigua_0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_A07		7.24	22_CAM_06	70	10	20	
22_CAM_060300	"Parapholis incurva_20;Parapholis filiformis_0,5;Halimione portulacoides_62,5;Torilis nodosa subsp. nodosa_0,5;Bellis annua_3;Catapodium rigidum_0,5;Bupleurum semicompositum_3;Poa bulbosa_0,5;Limonium narbonense_37,5;Lysimachia arvensis_0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_B07		15.21	22_CAM_06	85	10	5	
22_CAM_060400	"Parapholis incurva_0,5;Parapholis filiformis_3;Halimione portulacoides_62,5;Bellis annua_0,5;Elytrigia acuta_20;Hainardia cylindrica_0,5;Poa bulbosa_0,5;Sonchus bulbosus_0,5;Sonchus oleraceus_0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_C07		10.24	22_CAM_06	80	5	15	
22_CAM_060500	"Parapholis incurva_20;Parapholis filiformis_3;Halimione portulacoides_20;Polygonum maritimum_0,5;Bellis annua_0,5;Catapodium rigidum_3;Elytrigia acuta_3;Bupleurum semicompositum_0,5;Medicago polymorpha_0,5;Lysimachia arvensis_3;Centaurium sp._0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_D07		9.05	22_CAM_06	60	25	15	
22_CAM_060600	"Parapholis incurva_3;Parapholis filiformis_0,5;Halimione portulacoides_62,5;Torilis nodosa subsp. nodosa_3;Bellis annua_0,5;Catapodium rigidum_0,5;Elytrigia acuta_3;Poa bulbosa_0,5;Medicago polymorpha_0,5;Rostraria cristata_0,5;Podospermum laciniatum_0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_E07		16.55	22_CAM_06	75	5	20	
22_CAM_060700	"Parapholis incurva_3;Parapholis filiformis_3;Halimione portulacoides_62,5;Bellis annua_3;Catapodium rigidum_0,5;Elytrigia acuta_3;Bupleurum semicompositum_3;Limonium narbonense_20;Lysimachia arvensis_0,5;Rostraria cristata_0,5;Sagina maritima_0,5;Hordeum marinum_0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_F07		13.16	22_CAM_06	75	5	20	
22_CAM_060800	"Parapholis incurva_37,5;Parapholis filiformis_3;Halimione portulacoides_37,5;Bellis annua_3;Catapodium rigidum_0,5;Elytrigia acuta_0,5;Limonium narbonense_3"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_G07		14.4	22_CAM_06	90	10	0	
22_CAM_060900	"Parapholis incurva_0,5;Parapholis filiformis_20;Halimione portulacoides_37,5;Torilis nodosa subsp. nodosa_0,5;Bellis annua_3;Catapodium rigidum_10;Sherardia arvensis_0,5;Elytrigia acuta_3;Bupleurum semicompositum_0,5;Limonium narbonense_3;Sonchus bulbosus_0,5;Trifolium campestre_0,5"	43.484647,4.683941	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_H07		14.07	22_CAM_06	85	10	5	
22_CAM_070100	"Plantago coronopus_37,5;Parapholis filiformis_20;Hordeum marinum_0,5;Lotus glaber_3;Centaurium sp._0,5;Hainardia cylindrica_0,5;Leontodon saxatilis_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_A06		5.7	22_CAM_07	50	0	50	
22_CAM_070200	"Plantago coronopus_3;Lotus glaber_20;Centaurium sp._0,5;Hainardia cylindrica_0,5;Leontodon saxatilis_37,5;Cynodon dactylon_10;Lysimachia arvensis_0,5;Juncus gerardi_3;Carex divisa_0,5;Blackstonia perfoliata subsp. perfoliata_0,5;Elytrigia sp._3;Bellis annua_0,5;Rubus ulmifolius_0,5;Agrostis stolonifera_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_B06		7.88	22_CAM_07	90	10	0	
22_CAM_070300	"Plantago coronopus_3;Lotus glaber_20;Centaurium sp._0,5;Hainardia cylindrica_3;Leontodon saxatilis_37,5;Cynodon dactylon_3;Lysimachia arvensis_0,5;Agrostis stolonifera_37,5;Bupleurum semicompositum_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_C06		9.82	22_CAM_07	90	10	0	
22_CAM_070400	"Plantago coronopus_3;Parapholis filiformis_3;Hordeum marinum_0,5;Lotus glaber_20;Hainardia cylindrica_20;Leontodon saxatilis_3;Juncus gerardi_3;Bellis annua_0,5;Polygonum maritimum_0,5;Ranunculus sardous_3"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_D06		7.04	22_CAM_07	60	0	40	
22_CAM_070500	"Plantago coronopus_20;Parapholis filiformis_3;Lotus glaber_0,5;Hainardia cylindrica_0,5;Juncus gerardi_0,5;Bupleurum semicompositum_0,5;Limonium girardianum_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_E06		5.62	22_CAM_07	30	0	70	
22_CAM_070600	"Plantago coronopus_20;Parapholis filiformis_0,5;Lotus glaber_10;Centaurium sp._0,5;Hainardia cylindrica_3;Leontodon saxatilis_20;Lysimachia arvensis_0,5;Juncus gerardi_0,5;Agrostis stolonifera_20;Bupleurum semicompositum_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_F06		8.76	22_CAM_07	90	0	10	
22_CAM_070700	"Plantago coronopus_20;Lotus glaber_3;Centaurium sp._0,5;Hainardia cylindrica_0,5;Leontodon saxatilis_20;Cynodon dactylon_0,5;Lysimachia arvensis_3;Juncus gerardi_3;Agrostis stolonifera_20;Bupleurum semicompositum_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_G06		8.76	22_CAM_07	80	5	15	
22_CAM_070800	"Plantago coronopus_37,5;Parapholis filiformis_0,5;Lotus glaber_10;Centaurium sp._3;Hainardia cylindrica_0,5;Juncus gerardi_3;Agrostis stolonifera_3;Bupleurum semicompositum_0,5;Medicago polymorpha_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_H06		8.67	22_CAM_07	75	0	25	
22_CAM_070900	"Parapholis filiformis_0,5;Lotus glaber_10;Centaurium sp._0,5;Hainardia cylindrica_3;Leontodon saxatilis_3;Cynodon dactylon_3;Juncus gerardi_0,5;Blackstonia perfoliata subsp. perfoliata_0,5;Bellis annua_0,5;Polygonum maritimum_0,5;Brachypodium phoenicoides_87,5;Alopecurus bulbosus_0,5;Prunus spinosa_3;Sherardia arvensis_0,5;Catapodium rigidum_0,5"	43.459028,4.660798	Arles	France	Mediterranean salt grassland	2022-05-11	EDGGB-2_A05		10.14	22_CAM_07	90	10	0	
22_CAM_080100	"Holcus lanatus_20;Tragopogon pratensis subsp. orientalis_20;Schedonorus arundinaceus_62,5;Helminthotheca echioides_10;Trifolium pratense_0,5"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_B05		17.46	22_CAM_08	90	10	0	
22_CAM_080200	"Holcus lanatus_20;Schedonorus arundinaceus_62,5;Trifolium repens_3;Linum usitatissimum subsp. angustifolium_3;Solanum villosum_3;Plantago lanceolata_0,5;Poa trivialis_3"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_C05		26.11	22_CAM_08	90	10	0	
22_CAM_080300	"Holcus lanatus_62,5;Schedonorus arundinaceus_10;Trifolium pratense_0,5;Trifolium repens_3;Plantago lanceolata_0,5;Poa trivialis_3"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_D05		12.31	22_CAM_08	90	10	0	
22_CAM_080400	"Holcus lanatus_10;Schedonorus arundinaceus_10;Trifolium pratense_3;Solanum villosum_0,5;Poa trivialis_3;Ranunculus acris_3"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_E05		8.34	22_CAM_08	40	10	50	
22_CAM_080500	"Holcus lanatus_62,5;Schedonorus arundinaceus_37,5;Helminthotheca echioides_10;Trifolium repens_3;Linum usitatissimum subsp. angustifolium_3;Poa trivialis_3;Crepis vesicaria subsp. taraxacifolia_3"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_F05		25.73	22_CAM_08	95	5	0	
22_CAM_080600	"Holcus lanatus_37,5;Schedonorus arundinaceus_3;Trifolium repens_20;Solanum villosum_10;Plantago lanceolata_0,5;Poa trivialis_10;Lolium perenne_3;Cynodon dactylon_0,5"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_G05		25.15	22_CAM_08	95	5	0	
22_CAM_080700	"Holcus lanatus_87,5;Schedonorus arundinaceus_3;Trifolium repens_0,5;Plantago lanceolata_3;Poa trivialis_0,5;Ranunculus acris_3;Taraxacum officinale gpe_3"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_H05		11.68	22_CAM_08	95	5	0	
22_CAM_080800	"Holcus lanatus_37,5;Schedonorus arundinaceus_37,5;Trifolium pratense_0,5;Paspalum dilatatum_3;Galium mollugo_0,5"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_A04		25.52	22_CAM_08	90	10	0	
22_CAM_080900	"Holcus lanatus_20;Schedonorus arundinaceus_20;Helminthotheca echioides_3;Potentilla reptans_3"	43.58020556,4.66368333	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_B04		7.04	22_CAM_08	50	50	0	
22_CAM_090100	"Schedonorus arundinaceus_62,5;Holcus lanatus_20;Trifolium pratense_10;Trifolium repens_10;Tragopogon pratensis subsp. orientalis_3;Solanum villosum_10;Poa pratensis_0,5;Ranunculus acris_0,5"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_C04		11.73	22_CAM_09	95	5	0	
22_CAM_090200	"Schedonorus arundinaceus_62,5;Holcus lanatus_37,5;Trifolium repens_3;Vicia sativa_0,5;Poa trivialis_3;Ranunculus acris_0,5"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_D04		13.71	22_CAM_09	90	10	0	
22_CAM_090300	"Schedonorus arundinaceus_87,5;Holcus lanatus_10;Trifolium pratense_3;Solanum villosum_10;Ranunculus acris_3;Paspalum dilatatum_3"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_E04		16.11	22_CAM_09	90	10	0	
22_CAM_090400	"Schedonorus arundinaceus_62,5;Holcus lanatus_20;Trifolium pratense_10;Tragopogon pratensis subsp. orientalis_20;Solanum villosum_3;Poa pratensis_3"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_G04		30.53	22_CAM_09	95	5	0	
22_CAM_090500	"Schedonorus arundinaceus_87,5;Holcus lanatus_10;Trifolium repens_3;Solanum villosum_0,5;Vicia sativa_3;Poa trivialis_0,5;Plantago lanceolata_0,5"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_H04		17.09	22_CAM_09	95	5	0	
22_CAM_090600	"Schedonorus arundinaceus_37,5;Holcus lanatus_20;Trifolium pratense_3;Solanum villosum_37,5;Paspalum dilatatum_3;Plantago lanceolata_20"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_A03		18.15	22_CAM_09	90	10	0	
22_CAM_090700	"Schedonorus arundinaceus_87,5;Holcus lanatus_3;Trifolium pratense_10;Solanum villosum_10;Paspalum dilatatum_3"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_B03		19.65	22_CAM_09	95	5	0	
22_CAM_090800	"Schedonorus arundinaceus_37,5;Holcus lanatus_20;Trifolium pratense_3;Solanum villosum_3;Poa pratensis_3;Vicia sativa_3;Paspalum dilatatum_3;Cynodon dactylon_0,5"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_C03		11.67	22_CAM_09	90	5	5	
22_CAM_090900	"Schedonorus arundinaceus_20;Holcus lanatus_20;Trifolium pratense_10;Solanum villosum_3;Paspalum dilatatum_3;Plantago lanceolata_20;Helminthotheca echioides_0,5"	43.57918611,4.66345278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_D03		20.76	22_CAM_09	95	5	0	
22_CAM_100100	"Cynodon dactylon_37,5;Trifolium pratense_20;Bromus hordeaceus_3;Daucus carota_20;Rumex crispus_3;Lotus glaber_3;Poa trivialis_0,5;Schedonorus arundinaceus_20;Bromus lanceolatus_3;Vicia sativa_0,5;Veronica arvensis_0,5;Plantago lanceolata_3;Convolvulus arvensis_0,5"	43.50774444,4.66935278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_E03		4	22_CAM_10	90	10	0	
22_CAM_100200	"Bromus hordeaceus_20;Daucus carota_10;Lotus glaber_20;Schedonorus arundinaceus_0,5;Plantago lanceolata_3;Convolvulus arvensis_0,5;Medicago arabica_3;Medicago polymorpha_3;Trifolium squamosum_0,5;Trifolium resupinatum_0,5"	43.50774444,4.66935278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_F03		7.99	22_CAM_10	75	15	10	
22_CAM_100300	"Trifolium pratense_3;Bromus hordeaceus_10;Daucus carota_3;Lotus glaber_3;Poa trivialis_0,5;Schedonorus arundinaceus_20;Bromus lanceolatus_3;Plantago lanceolata_3;Convolvulus arvensis_0,5;Trifolium resupinatum_3;Trifolium fragiferum_10"	43.50774444,4.66935278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_G03		4.45	22_CAM_10	85	10	5	
22_CAM_100400	"Cynodon dactylon_20;Daucus carota_0,5;Schedonorus arundinaceus_62,5;Convolvulus arvensis_3;Trifolium resupinatum_0,5;Potentilla reptans_0,5;Paspalum dilatatum_3"	43.50774444,4.66935278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_H03		8.94	22_CAM_10	85	15	0	
22_CAM_100500	"Cynodon dactylon_20;Trifolium pratense_20;Bromus hordeaceus_3;Daucus carota_20;Lotus glaber_10;Poa trivialis_3;Bromus lanceolatus_0,5;Plantago lanceolata_10;Medicago arabica_0,5;Potentilla reptans_0,5;Picris hieracioides subsp. hieracioides_3"	43.50774444,4.66935278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_A02		3	22_CAM_10	85	10	5	
22_CAM_100600	"Trifolium pratense_3;Bromus hordeaceus_3;Daucus carota_0,5;Lotus glaber_10;Poa trivialis_0,5;Schedonorus arundinaceus_3;Plantago lanceolata_20;Convolvulus arvensis_0,5;Medicago arabica_3;Medicago polymorpha_0,5;Trifolium resupinatum_0,5;Ranunculus bulbosus_20;Polygonum aviculare_0,5"	43.50774444,4.66935278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_B02		4.99	22_CAM_10	80	10	10	
22_CAM_100700	"Trifolium pratense_3;Bromus hordeaceus_3;Daucus carota_3;Lotus glaber_0,5;Poa trivialis_3;Schedonorus arundinaceus_3;Vicia sativa_0,5;Plantago lanceolata_10;Convolvulus arvensis_0,5;Medicago arabica_3;Trifolium resupinatum_0,5;Brachypodium phoenicoides_37,5;Lathyrus setifolius_0,5"	43.50774444,4.66935278	Arles	France	Farmland meadow	2022-05-12	EDGGB-2_C02		8.56	22_CAM_10	80	15	5	
